ID	name	rank1	rank2	metric1	metric2
c94620_g15	c94620_g15	12405	6382	-0.06485173	0.031988321
c83621_g1	c83621_g1	12406	10438	-0.064865935	-0.052679523
c81868_g1	c81868_g1	12407	4896	-0.064869514	0.062681969
c87715_g2	c87715_g2	12408	8622	-0.064886237	-0.012980537
c86562_g1	c86562_g1	12409	6434	-0.064921975	0.03090023
c86861_g2	c86861_g2	12410	761	-0.064947323	0.292216759
c89868_g5	c89868_g5	12411	10580	-0.064960263	-0.056220016
c95636_g3	c95636_g3	12412	4482	-0.064966334	0.07271933
c89548_g3	c89548_g3	12413	8430	-0.065016098	-0.008738143
c93962_g8	c93962_g8	12414	8020	-0.065031194	-0.000151075
c95896_g3	c95896_g3	12415	2920	-0.065032189	0.119633877
c96482_g5	c96482_g5	12416	10562	-0.065042286	-0.055763303
c97419_g4	c97419_g4	12417	15431	-0.065070835	-0.357568591
c96751_g4	c96751_g4	12418	16219	-0.065082303	-1.867922442
c86435_g11	c86435_g11	12419	4370	-0.065197234	0.075318748
c94837_g2	c94837_g2	12420	10642	-0.065297324	-0.057880879
c87413_g4	c87413_g4	12421	459	-0.0653082	0.377275034
c90642_g1	c90642_g1	12422	15129	-0.065349837	-0.293391407
c94256_g1	c94256_g1	12423	7904	-0.065361323	0.00214452
c84362_g1	c84362_g1	12424	13270	-0.065427968	-0.140241483
c91603_g2	c91603_g2	12425	15169	-0.065443131	-0.299146262
c94972_g7	c94972_g7	12426	1215	-0.065444029	0.222078189
c90307_g5	c90307_g5	12427	7829	-0.06547721	0.003732872
c89740_g4	c89740_g4	12428	5126	-0.065529114	0.057770866
c82053_g1	c82053_g1	12429	303	-0.065600119	0.46481283
c85775_g2	c85775_g2	12430	7701	-0.065618429	0.006250972
c85753_g1	c85753_g1	12431	2382	-0.065621525	0.140751259
c76479_g1	c76479_g1	12432	2622	-0.065632221	0.130629103
c97413_g2	c97413_g2	12433	10666	-0.065634292	-0.058662164
c95947_g2	c95947_g2	12434	6809	-0.065651345	0.022968814
c95500_g1	c95500_g1	12435	15529	-0.065700939	-0.387274611
c89681_g3	c89681_g3	12436	9327	-0.065730875	-0.027951881
c96393_g6	c96393_g6	12437	5352	-0.065731618	0.052971983
c91757_g3	c91757_g3	12438	13169	-0.065737471	-0.135619577
c87617_g1	c87617_g1	12439	12843	-0.065761278	-0.122699286
c87524_g1	c87524_g1	12440	13969	-0.065762765	-0.178657093
c95623_g3	c95623_g3	12441	5618	-0.06579654	0.047410644
c92221_g2	c92221_g2	12442	4381	-0.065811189	0.075075415
c83480_g2	c83480_g2	12443	6625	-0.065822445	0.026686245
c91679_g6	c91679_g6	12444	8989	-0.065840877	-0.020633756
c94764_g1	c94764_g1	12445	13095	-0.065886883	-0.132137703
c92102_g7	c92102_g7	12446	7032	-0.065901154	0.018723219
c84074_g9	c84074_g9	12447	13618	-0.06591711	-0.157743897
c95081_g4	c95081_g4	12448	14201	-0.0659204	-0.196606903
c78250_g2	c78250_g2	12449	11470	-0.065928277	-0.078482521
c85652_g2	c85652_g2	12450	12519	-0.065956	-0.11107795
c92267_g13	c92267_g13	12451	3878	-0.066014862	0.088655931
c89193_g3	c89193_g3	12452	4208	-0.066016958	0.080115436
c86223_g1	c86223_g1	12453	7868	-0.066022242	0.002976734
c91970_g1	c91970_g1	12454	6336	-0.066028135	0.032899066
c93105_g1	c93105_g1	12455	3170	-0.066030287	0.110689232
c95213_g2	c95213_g2	12456	890	-0.066034349	0.266320591
c93062_g7	c93062_g7	12457	1854	-0.066038657	0.168528219
c84879_g1	c84879_g1	12458	8650	-0.066048565	-0.013625708
c96253_g3	c96253_g3	12459	12713	-0.066085543	-0.11716241
c93477_g4	c93477_g4	12460	14405	-0.066094879	-0.211905281
c96658_g1	c96658_g1	12461	10958	-0.066101764	-0.065523559
c92781_g3	c92781_g3	12462	10798	-0.066109559	-0.062030645
c87603_g2	c87603_g2	12463	3012	-0.066139312	0.116402
c91705_g2	c91705_g2	12464	1476	-0.066147101	0.19680328
c88383_g1	c88383_g1	12465	10226	-0.066158377	-0.048248911
c92334_g3	c92334_g3	12466	11045	-0.066159121	-0.067590937
c84126_g1	c84126_g1	12467	9847	-0.066170203	-0.0396342
c91140_g1	c91140_g1	12468	3584	-0.066175311	0.097211396
c86343_g7	c86343_g7	12469	10699	-0.066187907	-0.059522377
c95552_g3	c95552_g3	12470	12642	-0.066202078	-0.115064351
c95936_g1	c95936_g1	12471	3333	-0.066217369	0.105446266
c94840_g2	c94840_g2	12472	5360	-0.066257787	0.052754489
c95272_g1	c95272_g1	12473	11187	-0.066283499	-0.071008532
c94391_g1	c94391_g1	12474	3377	-0.06632243	0.104042117
c87065_g8	c87065_g8	12475	6833	-0.066338497	0.022459174
c87409_g2	c87409_g2	12476	5063	-0.066338862	0.05900134
c93766_g1	c93766_g1	12477	8485	-0.066363442	-0.00974232
c87558_g2	c87558_g2	12478	12386	-0.066373031	-0.106097775
c90651_g7	c90651_g7	12479	4064	-0.066414723	0.08370253
c80198_g1	c80198_g1	12480	12525	-0.06644082	-0.111357979
c88150_g3	c88150_g3	12481	5656	-0.066457375	0.046682106
c82635_g1	c82635_g1	12482	4259	-0.066466263	0.078277526
c83177_g1	c83177_g1	12483	13101	-0.06647555	-0.13229115
c80600_g1	c80600_g1	12484	4080	-0.066562346	0.083322783
c93025_g5	c93025_g5	12485	6451	-0.066562531	0.030507616
c92626_g2	c92626_g2	12486	11483	-0.066596924	-0.078840109
c91504_g2	c91504_g2	12487	15502	-0.066614154	-0.37800552
c91178_g1	c91178_g1	12488	2325	-0.066629042	0.142959634
c90204_g3	c90204_g3	12489	2947	-0.066678113	0.118578057
c90084_g2	c90084_g2	12490	6006	-0.066697877	0.039634492
c93541_g3	c93541_g3	12491	7370	-0.066719175	0.012524417
c91967_g3	c91967_g3	12492	2752	-0.06673038	0.125722424
c97295_g4	c97295_g4	12493	15602	-0.066807615	-0.413958311
c86559_g12	c86559_g12	12494	2760	-0.066828833	0.125343304
c92328_g3	c92328_g3	12495	15166	-0.066877046	-0.29831929
c86746_g9	c86746_g9	12496	4636	-0.066881876	0.068540785
c95237_g2	c95237_g2	12497	14265	-0.066886568	-0.200729258
c91888_g1	c91888_g1	12498	3367	-0.066916172	0.104350024
c83243_g1	c83243_g1	12499	13218	-0.066975249	-0.137662907
c95910_g8	c95910_g8	12500	5627	-0.066979559	0.047210449
c88898_g2	c88898_g2	12501	1027	-0.067000717	0.246125151
c94785_g3	c94785_g3	12502	5426	-0.067089316	0.05130135
c88983_g1	c88983_g1	12503	2617	-0.067097785	0.130845009
c91629_g1	c91629_g1	12504	10827	-0.067120765	-0.062665817
c92917_g7	c92917_g7	12505	1607	-0.067130924	0.185271679
c85551_g1	c85551_g1	12506	15167	-0.067159349	-0.298646487
c96803_g5	c96803_g5	12507	12185	-0.067189341	-0.099736565
c94352_g1	c94352_g1	12508	5672	-0.067203233	0.046367913
c88541_g2	c88541_g2	12509	11125	-0.06721305	-0.069595843
c84040_g1	c84040_g1	12510	12314	-0.067219322	-0.103601863
c82936_g2	c82936_g2	12511	4879	-0.067261533	0.063091683
c95089_g4	c95089_g4	12512	11233	-0.067307432	-0.071960716
c95851_g2	c95851_g2	12513	1382	-0.067340693	0.20518104
c96083_g3	c96083_g3	12514	7277	-0.067349897	0.014220673
c81304_g2	c81304_g2	12515	220	-0.067409823	0.558811087
c92552_g3	c92552_g3	12516	1603	-0.067411744	0.185535075
c86814_g7	c86814_g7	12517	8076	-0.067414979	-0.001425038
c87049_g7	c87049_g7	12518	13282	-0.067418807	-0.140605346
c82587_g1	c82587_g1	12519	12907	-0.067422647	-0.125391403
c90059_g1	c90059_g1	12520	7566	-0.067451769	0.00909244
c87787_g1	c87787_g1	12521	722	-0.067456929	0.303020499
c95608_g5	c95608_g5	12522	709	-0.067472996	0.306149513
c95273_g1	c95273_g1	12523	10522	-0.067499587	-0.054605674
c88507_g9	c88507_g9	12524	15582	-0.06754039	-0.403968646
c85432_g1	c85432_g1	12525	9867	-0.067551297	-0.040089204
c97247_g5	c97247_g5	12526	11286	-0.067575479	-0.073339811
c93064_g1	c93064_g1	12527	15854	-0.067577655	-0.563983417
c87741_g2	c87741_g2	12528	9248	-0.067594731	-0.02647584
c96369_g3	c96369_g3	12529	14649	-0.067605506	-0.233715806
c92000_g2	c92000_g2	12530	1068	-0.067606425	0.24110568
c67626_g1	c67626_g1	12531	11052	-0.067611424	-0.067746907
c92448_g3	c92448_g3	12532	13527	-0.067616399	-0.15285835
c94641_g3	c94641_g3	12533	12608	-0.067633617	-0.113862395
c89071_g1	c89071_g1	12534	8219	-0.06764591	-0.004169074
c90055_g4	c90055_g4	12535	12844	-0.067665101	-0.122709436
c80297_g1	c80297_g1	12536	2345	-0.067673847	0.141990052
c88627_g1	c88627_g1	12537	5709	-0.067683467	0.045518654
c97213_g1	c97213_g1	12538	3362	-0.06771126	0.104659824
c92343_g8	c92343_g8	12539	7696	-0.067726349	0.006308489
c94843_g2	c94843_g2	12540	2216	-0.06774888	0.147323881
c95588_g1	c95588_g1	12541	4130	-0.067754541	0.082081005
c89770_g3	c89770_g3	12542	9578	-0.067806129	-0.033498208
c85246_g1	c85246_g1	12543	10841	-0.06783616	-0.062952775
c85441_g2	c85441_g2	12544	11405	-0.067871651	-0.076487053
c85764_g8	c85764_g8	12545	15578	-0.067873938	-0.401898801
c86231_g3	c86231_g3	12546	1666	-0.067892634	0.1808407
c93293_g2	c93293_g2	12547	11108	-0.067902751	-0.06930467
c87315_g6	c87315_g6	12548	13073	-0.067949398	-0.131435135
c88512_g1	c88512_g1	12549	7980	-0.06797088	0.000549362
c90127_g7	c90127_g7	12550	4382	-0.067976678	0.075068803
c85573_g7	c85573_g7	12551	1816	-0.067977302	0.170944163
c74143_g1	c74143_g1	12552	7288	-0.067977989	0.014058726
c96159_g3	c96159_g3	12553	14977	-0.067988398	-0.269939693
c86821_g3	c86821_g3	12554	4077	-0.068036833	0.083421098
c91542_g4	c91542_g4	12555	8205	-0.068044475	-0.003971429
c89840_g4	c89840_g4	12556	13323	-0.068050592	-0.142376759
c90512_g6	c90512_g6	12557	7127	-0.068074078	0.017012148
c94247_g1	c94247_g1	12558	12111	-0.068076718	-0.097547399
c91361_g2	c91361_g2	12559	14617	-0.068085049	-0.231086346
c87395_g9	c87395_g9	12560	15277	-0.068095855	-0.323145749
c82592_g1	c82592_g1	12561	10893	-0.068096786	-0.0641755
c92261_g17	c92261_g17	12562	5204	-0.068113432	0.056091514
c82685_g1	c82685_g1	12563	5423	-0.068119089	0.051415063
c89010_g1	c89010_g1	12564	5901	-0.06812311	0.041771355
c88285_g3	c88285_g3	12565	10053	-0.068124134	-0.044178044
c89926_g5	c89926_g5	12566	11303	-0.068133085	-0.073747559
c87208_g3	c87208_g3	12567	14870	-0.06814556	-0.256556159
c77905_g1	c77905_g1	12568	12108	-0.068165019	-0.097408229
c86339_g2	c86339_g2	12569	2504	-0.068176911	0.135863756
c89170_g2	c89170_g2	12570	7774	-0.068209291	0.004726905
c96857_g8	c96857_g8	12571	9551	-0.068233033	-0.032943753
c93504_g4	c93504_g4	12572	8083	-0.068233767	-0.001629198
c86373_g2	c86373_g2	12573	715	-0.068249394	0.303999757
c94695_g2	c94695_g2	12574	2181	-0.068250822	0.149113426
c93012_g5	c93012_g5	12575	13625	-0.068259498	-0.158118627
c91475_g3	c91475_g3	12576	15259	-0.068279324	-0.318958674
c90466_g3	c90466_g3	12577	4937	-0.068291077	0.061925077
c92847_g2	c92847_g2	12578	13998	-0.068316521	-0.180463093
c87227_g1	c87227_g1	12579	11329	-0.068353889	-0.074381647
c78224_g1	c78224_g1	12580	5298	-0.068373519	0.053930196
c90827_g7	c90827_g7	12581	7558	-0.068415474	0.009181601
c78189_g1	c78189_g1	12582	563	-0.068442461	0.338219655
c92349_g3	c92349_g3	12583	13617	-0.068448814	-0.157656396
c89440_g7	c89440_g7	12584	8514	-0.068454119	-0.010178848
c94170_g2	c94170_g2	12585	4464	-0.068475609	0.073065237
c95631_g1	c95631_g1	12586	11285	-0.068548678	-0.073328834
c87062_g8	c87062_g8	12587	14484	-0.068554052	-0.219579664
c85088_g1	c85088_g1	12588	3428	-0.068561412	0.102409171
c93859_g3	c93859_g3	12589	1664	-0.068562935	0.180910972
c95000_g4	c95000_g4	12590	2090	-0.068564892	0.15435108
c88677_g3	c88677_g3	12591	2734	-0.068573125	0.126297634
c92251_g2	c92251_g2	12592	7673	-0.06859155	0.006558509
c90251_g7	c90251_g7	12593	14970	-0.06865711	-0.268963572
c92588_g3	c92588_g3	12594	4418	-0.068676279	0.074138883
c89865_g3	c89865_g3	12595	10460	-0.068706114	-0.053097538
c93840_g2	c93840_g2	12596	3898	-0.068710094	0.088063001
c92036_g1	c92036_g1	12597	4188	-0.068712932	0.080549056
c97499_g1	c97499_g1	12598	40	-0.068718241	1.220240792
c81745_g2	c81745_g2	12599	5413	-0.06872252	0.051626592
c80518_g2	c80518_g2	12600	1253	-0.068728047	0.217630838
c81796_g1	c81796_g1	12601	491	-0.068749831	0.366361853
c93213_g1	c93213_g1	12602	6229	-0.068826237	0.034987855
c85327_g7	c85327_g7	12603	12999	-0.06892695	-0.128610759
c87781_g1	c87781_g1	12604	2767	-0.068943589	0.124765275
c94841_g7	c94841_g7	12605	9693	-0.068949469	-0.036243274
c55090_g1	c55090_g1	12606	14530	-0.068960083	-0.224398741
c88370_g9	c88370_g9	12607	6869	-0.068961628	0.021736028
c91392_g3	c91392_g3	12608	5230	-0.068997407	0.055540145
c93190_g3	c93190_g3	12609	6873	-0.069019894	0.021691586
c85998_g4	c85998_g4	12610	11833	-0.069023066	-0.089209589
c92237_g8	c92237_g8	12611	8703	-0.069030372	-0.014756155
c87208_g6	c87208_g6	12612	8433	-0.069044542	-0.008778665
c86908_g4	c86908_g4	12613	2041	-0.069089718	0.157538481
c92387_g4	c92387_g4	12614	14644	-0.069116075	-0.233359139
c73867_g1	c73867_g1	12615	13662	-0.069151337	-0.160653462
c92942_g3	c92942_g3	12616	786	-0.069155194	0.285637586
c85466_g5	c85466_g5	12617	1311	-0.069162725	0.21261253
c83420_g2	c83420_g2	12618	6465	-0.069175655	0.030256842
c96891_g2	c96891_g2	12619	10222	-0.069195558	-0.048136376
c81626_g1	c81626_g1	12620	1594	-0.069202842	0.186047608
c95548_g4	c95548_g4	12621	15102	-0.069206786	-0.288011166
c95606_g15	c95606_g15	12622	5124	-0.069208682	0.057774174
c82777_g1	c82777_g1	12623	8032	-0.069210719	-0.000430023
c87305_g7	c87305_g7	12624	6514	-0.0692196	0.029232032
c85932_g3	c85932_g3	12625	8148	-0.06923061	-0.002868276
c91620_g1	c91620_g1	12626	2261	-0.069249918	0.145805031
c95487_g2	c95487_g2	12627	4368	-0.06925197	0.075386943
c97062_g1	c97062_g1	12628	8487	-0.069270891	-0.009765858
c77046_g1	c77046_g1	12629	2456	-0.06930983	0.137824971
c87051_g4	c87051_g4	12630	16173	-0.069363721	-1.45948176
c91119_g2	c91119_g2	12631	4800	-0.069380682	0.064704128
c90451_g5	c90451_g5	12632	1303	-0.069411302	0.213397545
c89064_g11	c89064_g11	12633	4834	-0.069435067	0.064076438
c91149_g4	c91149_g4	12634	13216	-0.069439135	-0.137573507
c96616_g1	c96616_g1	12635	9355	-0.069472765	-0.028674021
c92772_g6	c92772_g6	12636	2075	-0.069516099	0.154994722
c92288_g2	c92288_g2	12637	4949	-0.069529853	0.061654085
c94321_g9	c94321_g9	12638	13182	-0.069551509	-0.136208292
c94473_g3	c94473_g3	12639	5135	-0.069554482	0.057598069
c95583_g9	c95583_g9	12640	13197	-0.069557832	-0.136997795
c89966_g4	c89966_g4	12641	8092	-0.069605887	-0.001804707
c94420_g1	c94420_g1	12642	1477	-0.069635979	0.196705033
c89837_g3	c89837_g3	12643	6417	-0.069667387	0.03135248
c82670_g1	c82670_g1	12644	10781	-0.069741922	-0.061630211
c95770_g1	c95770_g1	12645	8427	-0.069769102	-0.008687271
c95781_g4	c95781_g4	12646	13152	-0.069769376	-0.134675329
c85268_g1	c85268_g1	12647	10860	-0.069796153	-0.063567637
c86676_g2	c86676_g2	12648	7469	-0.069796514	0.011087717
c95429_g2	c95429_g2	12649	3560	-0.069800298	0.097900897
c97364_g2	c97364_g2	12650	7576	-0.069817395	0.008959126
c94807_g2	c94807_g2	12651	13681	-0.069869352	-0.1612773
c87206_g2	c87206_g2	12652	15778	-0.069903387	-0.507631029
c97109_g3	c97109_g3	12653	3128	-0.069904746	0.111851101
c87261_g2	c87261_g2	12654	5428	-0.069938291	0.051214598
c84357_g1	c84357_g1	12655	7435	-0.069979315	0.011619431
c85795_g7	c85795_g7	12656	2029	-0.069984089	0.158091872
c92102_g6	c92102_g6	12657	15703	-0.069995841	-0.461624089
c81958_g1	c81958_g1	12658	2954	-0.070002163	0.118359879
c80299_g2	c80299_g2	12659	1681	-0.070036822	0.179975767
c90751_g5	c90751_g5	12660	4332	-0.070055294	0.076211902
c85186_g2	c85186_g2	12661	11802	-0.070057041	-0.088246807
c96913_g1	c96913_g1	12662	9537	-0.070068971	-0.032716956
c89568_g1	c89568_g1	12663	13809	-0.070075499	-0.168814786
c92121_g1	c92121_g1	12664	3877	-0.070077819	0.088664075
c94190_g1	c94190_g1	12665	9448	-0.070145318	-0.030649955
c82474_g1	c82474_g1	12666	1831	-0.070188076	0.169999702
c94429_g10	c94429_g10	12667	14149	-0.070217504	-0.19277251
c94302_g9	c94302_g9	12668	11592	-0.070222658	-0.082181832
c82612_g1	c82612_g1	12669	8116	-0.070226824	-0.00228784
c79876_g3	c79876_g3	12670	9783	-0.07024039	-0.038392148
c92907_g6	c92907_g6	12671	811	-0.070254816	0.280885617
c81995_g1	c81995_g1	12672	1439	-0.070265872	0.199425275
c91478_g1	c91478_g1	12673	8753	-0.070270153	-0.015696604
c82822_g2	c82822_g2	12674	5218	-0.070314739	0.055770175
c95613_g8	c95613_g8	12675	13287	-0.070322025	-0.140733367
c92609_g2	c92609_g2	12676	11263	-0.07032711	-0.072871352
c96092_g1	c96092_g1	12677	76	-0.070368315	0.924663791
c90754_g2	c90754_g2	12678	5849	-0.070373386	0.042630277
c93410_g1	c93410_g1	12679	9747	-0.070411575	-0.037456575
c83235_g1	c83235_g1	12680	5857	-0.070421753	0.042434287
c94956_g1	c94956_g1	12681	8614	-0.070421869	-0.012822844
c87061_g2	c87061_g2	12682	10538	-0.070463101	-0.055098433
c92958_g3	c92958_g3	12683	14014	-0.070486739	-0.181957712
c90052_g3	c90052_g3	12684	9645	-0.070530799	-0.035182641
c89463_g2	c89463_g2	12685	10148	-0.070567183	-0.046423562
c94464_g6	c94464_g6	12686	1095	-0.070577519	0.236729716
c79397_g2	c79397_g2	12687	9329	-0.070581662	-0.027965966
c96017_g6	c96017_g6	12688	9188	-0.070615367	-0.025375798
c90331_g1	c90331_g1	12689	350	-0.070622504	0.436571427
c95686_g7	c95686_g7	12690	3891	-0.07062366	0.088166118
c94949_g1	c94949_g1	12691	1727	-0.070635286	0.176960938
c88975_g2	c88975_g2	12692	7811	-0.070698884	0.004049562
c83091_g2	c83091_g2	12693	1923	-0.070738388	0.164527563
c96546_g4	c96546_g4	12694	15390	-0.070739642	-0.347209143
c88240_g1	c88240_g1	12695	12922	-0.070755411	-0.125825021
c82312_g1	c82312_g1	12696	2346	-0.070810451	0.141952433
c94366_g4	c94366_g4	12697	11648	-0.070817052	-0.083491587
c94700_g3	c94700_g3	12698	9371	-0.070819366	-0.028910604
c91727_g4	c91727_g4	12699	11106	-0.070856167	-0.069247965
c96541_g6	c96541_g6	12700	11008	-0.07086069	-0.06676722
c92371_g1	c92371_g1	12701	7167	-0.070866636	0.016510175
c85883_g12	c85883_g12	12702	16009	-0.07087393	-0.733739175
c85244_g2	c85244_g2	12703	7049	-0.070878978	0.018424773
c92336_g6	c92336_g6	12704	9051	-0.070885432	-0.022236491
c83816_g1	c83816_g1	12705	6727	-0.070901425	0.024517662
c96561_g2	c96561_g2	12706	5572	-0.071049896	0.048353574
c96334_g2	c96334_g2	12707	15089	-0.071079867	-0.28618369
c89406_g3	c89406_g3	12708	7568	-0.071079982	0.009075407
c88528_g2	c88528_g2	12709	11101	-0.071083472	-0.069100108
c97323_g4	c97323_g4	12710	10877	-0.071110326	-0.063870248
c91128_g1	c91128_g1	12711	14632	-0.071147584	-0.232041679
c87352_g7	c87352_g7	12712	6061	-0.071190336	0.038409385
c94064_g4	c94064_g4	12713	4264	-0.071194689	0.078057644
c93768_g4	c93768_g4	12714	14173	-0.07120533	-0.19436143
c92416_g3	c92416_g3	12715	14682	-0.071253991	-0.237421717
c93422_g4	c93422_g4	12716	13635	-0.071257708	-0.15878083
c90775_g4	c90775_g4	12717	14880	-0.071266197	-0.257534931
c88688_g2	c88688_g2	12718	9654	-0.07128221	-0.035457053
c96532_g4	c96532_g4	12719	11950	-0.071303908	-0.092588392
c88070_g6	c88070_g6	12720	4306	-0.071314505	0.077099934
c94390_g8	c94390_g8	12721	8425	-0.071315675	-0.008632805
c88480_g2	c88480_g2	12722	13173	-0.071323434	-0.135758605
c93781_g2	c93781_g2	12723	8040	-0.071331748	-0.000610404
c93412_g4	c93412_g4	12724	8320	-0.071367245	-0.006277459
c88241_g4	c88241_g4	12725	827	-0.071375051	0.277031319
c96288_g4	c96288_g4	12726	16307	-0.071399463	-3.811791799
c94676_g2	c94676_g2	12727	11314	-0.07141792	-0.074101149
c92024_g5	c92024_g5	12728	6765	-0.071432713	0.023837429
c96330_g4	c96330_g4	12729	11737	-0.071459166	-0.086612534
c84318_g2	c84318_g2	12730	12984	-0.071463953	-0.128093304
c88930_g6	c88930_g6	12731	9396	-0.071467824	-0.029373451
c86316_g3	c86316_g3	12732	10832	-0.071478345	-0.062784397
c90710_g1	c90710_g1	12733	5197	-0.071493124	0.056272737
c74520_g1	c74520_g1	12734	14863	-0.071526817	-0.256110923
c89925_g1	c89925_g1	12735	8351	-0.0715378	-0.006868618
c84584_g7	c84584_g7	12736	15122	-0.071552445	-0.292133946
c91824_g3	c91824_g3	12737	15130	-0.071580537	-0.293485784
c86524_g3	c86524_g3	12738	2091	-0.071610731	0.154325291
c93589_g3	c93589_g3	12739	3457	-0.071629481	0.101450505
c87307_g4	c87307_g4	12740	4551	-0.071633585	0.070971043
c84191_g1	c84191_g1	12741	10218	-0.071634711	-0.048017849
c91309_g1	c91309_g1	12742	9916	-0.071645846	-0.040889504
c85596_g2	c85596_g2	12743	4726	-0.071686504	0.066431543
c91069_g11	c91069_g11	12744	6019	-0.071692942	0.039323109
c88743_g6	c88743_g6	12745	2992	-0.071696323	0.117315919
c95968_g6	c95968_g6	12746	12327	-0.071696434	-0.104180922
c87685_g2	c87685_g2	12747	2064	-0.071751813	0.15608064
c87549_g1	c87549_g1	12748	448	-0.071762087	0.383306573
c76396_g1	c76396_g1	12749	6005	-0.071790963	0.039658501
c90557_g2	c90557_g2	12750	9121	-0.071806073	-0.023686348
c96696_g3	c96696_g3	12751	11547	-0.071810399	-0.081063777
c86309_g8	c86309_g8	12752	13247	-0.071815814	-0.138914512
c88369_g15	c88369_g15	12753	10624	-0.071820845	-0.057278703
c95316_g2	c95316_g2	12754	8667	-0.071828165	-0.014013686
c91590_g4	c91590_g4	12755	1064	-0.071842164	0.241777617
c89207_g2	c89207_g2	12756	15294	-0.071858502	-0.32904796
c84325_g1	c84325_g1	12757	14745	-0.071862802	-0.245557114
c87938_g8	c87938_g8	12758	13475	-0.071872365	-0.149811241
c88179_g1	c88179_g1	12759	10675	-0.071914923	-0.059082763
c89974_g4	c89974_g4	12760	11527	-0.071940838	-0.080308769
c95775_g2	c95775_g2	12761	5759	-0.071944392	0.044652597
c90437_g2	c90437_g2	12762	8384	-0.071953924	-0.007657548
c83582_g1	c83582_g1	12763	900	-0.072000499	0.264545585
c88353_g1	c88353_g1	12764	1242	-0.072037925	0.219617858
c86625_g1	c86625_g1	12765	13496	-0.072056835	-0.150870764
c96465_g1	c96465_g1	12766	3860	-0.072058644	0.089218868
c84576_g1	c84576_g1	12767	2339	-0.072114425	0.142289716
c95446_g2	c95446_g2	12768	10737	-0.072162481	-0.060399566
c92235_g3	c92235_g3	12769	12268	-0.072212943	-0.102223572
c85506_g4	c85506_g4	12770	13474	-0.072217068	-0.1498011
c90260_g3	c90260_g3	12771	13843	-0.072218718	-0.170707649
c89651_g5	c89651_g5	12772	3178	-0.072239188	0.110389002
c97338_g6	c97338_g6	12773	12945	-0.072279068	-0.126932343
c95825_g3	c95825_g3	12774	8412	-0.072292643	-0.008362499
c88691_g4	c88691_g4	12775	11227	-0.072324691	-0.071882869
c87552_g9	c87552_g9	12776	15688	-0.072400988	-0.451968684
c95645_g2	c95645_g2	12777	14033	-0.07240261	-0.182984569
c90758_g7	c90758_g7	12778	3957	-0.072423621	0.086420087
c97479_g1	c97479_g1	12779	14770	-0.072465682	-0.247184515
c89485_g7	c89485_g7	12780	9366	-0.072470523	-0.028798132
c92432_g6	c92432_g6	12781	4640	-0.072483567	0.068429296
c89620_g2	c89620_g2	12782	9841	-0.072540559	-0.03952829
c91844_g5	c91844_g5	12783	13549	-0.07260813	-0.154111731
c90486_g3	c90486_g3	12784	7393	-0.072614584	0.012165489
c82621_g4	c82621_g4	12785	8824	-0.072633131	-0.017073224
c93362_g2	c93362_g2	12786	13914	-0.072642052	-0.175110211
c86096_g3	c86096_g3	12787	8298	-0.072650425	-0.005943916
c88820_g10	c88820_g10	12788	1538	-0.072665283	0.190668562
c89089_g1	c89089_g1	12789	12257	-0.072701222	-0.101973175
c91865_g15	c91865_g15	12790	10021	-0.072842991	-0.043211014
c90883_g1	c90883_g1	12791	4419	-0.072847709	0.074132584
c83720_g1	c83720_g1	12792	4378	-0.072894374	0.075127239
c89474_g5	c89474_g5	12793	7339	-0.072929047	0.013155763
c93818_g2	c93818_g2	12794	4280	-0.072947695	0.077592397
c92380_g3	c92380_g3	12795	6702	-0.072996144	0.025127137
c93836_g2	c93836_g2	12796	12227	-0.073049956	-0.100967502
c97163_g1	c97163_g1	12797	9221	-0.073070848	-0.025983631
c94743_g2	c94743_g2	12798	10469	-0.073099634	-0.05317702
c68431_g1	c68431_g1	12799	390	-0.073135974	0.407030112
c97317_g3	c97317_g3	12800	4292	-0.073138471	0.077377387
c84845_g4	c84845_g4	12801	12107	-0.073222669	-0.097387342
c88129_g2	c88129_g2	12802	5189	-0.073252516	0.056359899
c81527_g3	c81527_g3	12803	644	-0.073257648	0.318160543
c96180_g3	c96180_g3	12804	15353	-0.073270639	-0.339523149
c96219_g3	c96219_g3	12805	12068	-0.073277502	-0.096067831
c93714_g1	c93714_g1	12806	9039	-0.073284451	-0.021897556
c97034_g3	c97034_g3	12807	11445	-0.073308317	-0.077558366
c91857_g4	c91857_g4	12808	10063	-0.073369203	-0.044436357
c91895_g5	c91895_g5	12809	6211	-0.073393282	0.035397641
c85216_g1	c85216_g1	12810	5242	-0.073395354	0.055366678
c90787_g11	c90787_g11	12811	10645	-0.073402633	-0.058051402
c96744_g3	c96744_g3	12812	15832	-0.073444542	-0.537584056
c85231_g4	c85231_g4	12813	13034	-0.073458401	-0.129873037
c92495_g4	c92495_g4	12814	2431	-0.073505592	0.138721
c90062_g5	c90062_g5	12815	15037	-0.07362776	-0.277893991
c82599_g1	c82599_g1	12816	8629	-0.073639985	-0.013117036
c96572_g1	c96572_g1	12817	13651	-0.073640541	-0.159837509
c87484_g3	c87484_g3	12818	13874	-0.073651835	-0.172363943
c85923_g2	c85923_g2	12819	3534	-0.073658859	0.098842359
c88669_g7	c88669_g7	12820	9983	-0.073678237	-0.042407337
c95342_g6	c95342_g6	12821	6692	-0.073679765	0.025348148
