"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37"
"c96342_g1",9.66923524917747,9.24307886139563,9.61568290580315,9.50522720261062,9.62657971022895,9.3419859488693,9.19830680708257,9.57055168140611,9.3725933463784,9.32575795538347,9.14300834087017,10.0052572041076,9.75059887574182,9.15073742841176,9.40716313707637,9.62292908237413,9.52957356339957,9.35368021151447,9.3423536237316,9.17951708146975,9.70915299621267,9.28617011338028,9.5490456951178,9.07465785192188,9.53687558394934,9.16098767596713,9.08873509603528,9.47602309918974,9.58315168154065,9.31077726226885,9.48838114447846,9.48245154743122,9.40448225944325,9.6221459526314,9.88713102403699,9.66107091258979,9.4659908066702
"c87737_g4",7.10517805578083,7.14393103679156,7.16846151933045,6.94237658806526,7.06985058287704,7.02685126192638,7.07544678004059,6.96895376332988,6.95418398541728,6.98543296233544,7.16619034149535,6.92178170473718,6.92838831296199,6.87173975485153,7.08013628041844,6.86151132707485,6.85064814244651,6.88580984071206,7.02299268784479,7.02149061322075,7.1964398050612,6.90723312641538,6.95794898398462,6.86621291114203,7.08847924127787,7.20464441597963,6.88719941948381,7.1291898099565,7.15230351714901,6.95417391942183,7.01945998351301,6.96424257354666,7.13331521546632,7.04003065283147,7.11581456385342,7.12489482827809,7.10572421927462
"c96736_g2",8.35816807602325,8.14113975893689,8.24923285719775,8.73238642420748,8.21890453364693,8.33391556732029,8.19214017172964,8.41547289150908,8.34169372066101,8.40363743328632,8.33654481693548,8.58238436376517,8.29114414681765,8.44426182407801,8.22723002302775,8.66391096006309,8.23247540616892,8.5022388774102,8.47451074691247,8.48409190262499,8.33750225355603,8.72068756634449,8.49249301624014,8.58870204381103,8.37612000369952,8.37370901849533,8.46668120130369,8.59007523735667,8.21675543536153,8.54376256700875,8.30830529284498,8.45574920330516,8.49561861279791,8.52053565476845,8.30905050828241,8.67465904534978,8.15092559481062
"c96166_g1",9.17195422455485,9.28514478781024,9.08721632760539,8.95931678529656,9.04521589072147,8.6918203208665,9.20262341083119,9.06887062636202,9.14977319032067,9.02492417428565,9.10827133998971,9.15567023901795,9.18766912928851,9.04302205737709,9.20339658897747,8.87691230828169,9.05118729044664,8.9524062246885,9.0407310140737,8.60190555414649,9.12775659107089,8.84759058502988,9.04410458912149,8.60349376175276,9.30547354290363,9.0993768921783,8.77526441901011,9.3291693086615,9.22955385192116,8.97981428281014,9.26971523572198,9.21768260500819,9.1695708582518,8.91732631095354,9.12084203002773,9.14827504032228,9.15249058662978
"c94014_g3",9.90610950200983,9.90607992383392,9.8463425621311,9.93250435074037,9.99117067692532,9.98804131136547,9.91503936251026,10.0534483734134,10.0408207588745,9.93425363329454,9.87260882953712,9.96380101081778,9.94436245383721,9.90152845709353,9.88220056276258,10.1343914823641,9.87792617447457,9.85521744765474,9.91757327264628,9.91280784127985,9.75671530047994,10.0265529099156,9.82352884424973,10.0408100217121,9.8733472931737,9.77815908590419,9.83422567507138,10.169604482557,9.95893764234583,9.88441161492497,9.92520621897287,9.93758586049091,9.93176075297336,9.88071936771098,9.83190368052547,9.86543567748346,9.63763225309895
"c91574_g6",7.8381293862752,7.78698539702125,7.8285470906092,7.99686057931508,7.78541939389173,8.39440784931163,7.88417590038687,7.91940112868668,7.86558170920542,7.92629179707716,8.02714786268517,7.64141637888066,7.78004658777845,7.81227609872723,7.75307744672058,7.75899966900559,7.74312422665634,7.91146075628123,7.85402104768383,8.51194979573261,7.9477830787512,7.90866412018125,7.73651618161573,8.22776299997601,7.84606847726577,7.85821852628764,8.05372348932101,7.87830627305474,7.83299964743157,7.70438888201713,7.71096295087641,7.69299088092901,7.7215877483807,7.83849214762138,7.93511658807067,7.71315238953061,7.78072823134715
"c82592_g7",7.0122207557783,7.06428481541379,7.09089341385709,6.8447802754474,6.93855745779022,7.18193419380682,6.94920325668315,6.86360589032148,6.9021643871252,6.84461224204788,7.07261527780242,7.00862750306574,6.62509705010966,7.11145148411981,7.12785777670065,6.67868826791514,7.0444862567488,6.83339991567652,6.89552120611165,6.88971802349969,7.15425110562285,6.86996377357169,6.97748870870196,6.73961045278378,6.99035973949453,7.03863424950768,6.80147238011868,6.96730471632162,7.13044895887395,6.85068892387717,6.89420652811682,6.85624086873361,7.15954630062404,6.92578444370938,7.04206465868785,6.83665988239113,7.04494993181559
"c94149_g1",7.34664246956849,7.57463374999027,7.33701291106807,7.39534733099568,7.29404130837442,7.4993081155931,7.35033966389765,7.08930783880124,7.37535948545691,7.29923154376848,7.31723127302901,6.94449359575749,7.28531070025056,7.37662771647766,7.42760855788918,7.40462011434958,7.19929891988414,7.51749548670424,7.47002542814813,7.48731260646982,7.32132674094863,7.40372155300888,7.23116111578112,7.25765759668639,7.14782036552211,7.33125421860538,7.40826094996865,7.5293158346034,7.35433425198375,7.58318642297127,7.46043804357829,7.44172992274245,7.22185549180367,7.19631539278573,7.19165461796681,6.93811621453368,7.50251110899451
"c93636_g2",7.28901708551216,7.18834110163909,7.36738033582313,7.09286233565307,7.18252425325729,7.09940269696119,7.35980047861745,7.4511386343324,7.30117040891804,7.13054168862649,6.89841131226167,7.53157368178081,7.3190905143692,7.37662771647766,7.55392561581784,7.15828780094835,7.48684908854612,7.17383467608408,7.31606770672091,7.17920295221519,7.52400690976825,7.19072255588459,7.90959400680475,7.23420102414801,7.24273988017768,7.20464441597963,7.33689850637021,7.24350036327639,7.4609360894001,7.51715424659197,7.21315766237947,7.19372670171011,7.2572591841458,7.41974461795311,7.21553431479934,7.40806325919498,7.7955793070614
"c95268_g1",8.44004626170267,8.03404850495122,8.41881518737578,8.4304290446506,8.3788683636565,8.27048536599845,8.21469689655112,8.26420879883401,8.49334157902721,8.35170172787316,8.17621816978179,8.57746295028871,8.47677299867301,8.40811157318738,8.4254755895706,8.02918317946406,8.29381869183148,8.02587696899218,8.22482165886437,8.23712413997184,8.55711978925536,8.22757502476337,8.41181935523755,8.34009540652416,8.46374466839709,8.28482383000614,8.41984406247896,8.42051351954014,8.45817318124479,8.23025402677616,8.39173368801369,8.47494035841309,8.3527731220254,8.07974663326569,8.47633889475019,8.32633288393227,8.51832239023661
"c86574_g2",11.114873548952,10.9888136031277,11.0521499419275,10.9944986368449,11.0238860494056,10.9168013618623,11.1605090518736,10.9714069467064,10.8724495910285,11.10762303289,10.9824104999316,11.0393008894333,10.9022100529028,10.8119913167567,11.0391085782384,10.8309812876448,10.8782642203083,10.8245684506786,10.9816061314081,10.951370406847,10.991000661977,10.8644389743396,10.9407552411695,10.940684238965,10.9431252965533,10.9222152992472,10.8339654780556,11.3297615517789,11.1025720061723,11.0887425253732,11.1275440129493,10.9276836821169,11.2032727766308,10.9606789412148,11.1301606342412,11.0703617861636,11.0354969468563
"c92997_g4",8.55004447990901,8.88960284865043,8.33024460029966,8.67157720004433,8.47135314375155,8.70467122750133,8.29277690569327,8.45683962655171,8.78235782729297,8.4819050454947,8.08783650742,8.51178522806049,8.59506918768099,8.36622182711436,8.20448509668281,8.25072407349065,8.48546555246204,8.62090580276421,8.60881471040176,8.55601534608099,8.50552476524948,8.31825459072871,8.53681487799123,8.10466327245714,8.35690612030195,8.34108167273401,8.88091643649975,9.13360027966949,8.16681588958216,8.55837490132841,8.26628141618408,8.5694975450654,8.34832810675124,8.49604453588359,8.34425561177473,8.18852730779673,8.61081808416568
"c96478_g2",10.8320085595946,10.700067322227,10.8308689047657,10.5558787006661,10.6105561091668,10.5604704167019,10.7227759788497,10.4116872298186,10.6082517900751,10.7263046799262,10.7009105799436,10.5941060737974,10.4722360606322,10.4851060124058,10.6250770533553,10.3686912547664,10.3586282936023,10.4762561596904,10.4786392980479,10.4827193762136,10.6140968758524,10.5067568845581,10.5194081116689,10.6839672207429,10.807077048787,10.6958943506981,10.3123044658181,10.7321533292432,10.7457880920691,10.4947955195968,10.7258208892055,10.4835830388921,10.6140124211981,10.6615593808967,10.56887285652,10.4665188442734,10.6352225037082
"c87890_g4",7.81661072975688,7.61294474095297,7.70482962461187,7.70246438512205,7.96239510717713,7.57575764668077,7.78061628164169,7.74587397886712,7.75628274810276,7.9324571095569,7.90227831383537,7.87672727114953,7.81190672820442,7.7748528497809,7.62124021065738,7.6240899597464,8.02026279141347,7.58784549858897,7.87630633880135,7.71115610954368,7.86363803645888,7.92136372827841,7.90959400680475,7.8348545920609,7.89591795055234,8.01721649610723,7.79398610271861,7.62905026685768,7.80482962758915,7.83972894761566,7.84819713306469,7.79545784667591,7.78631275948101,7.63822988495476,7.92305543224699,7.6714098535757,7.83903661038234
"c86632_g1",7.17532473571218,8.58656115964775,7.19282953137091,7.17572655833586,7.23378256353828,7.27169663425267,7.12565070174786,7.33118615549394,7.15841749672304,7.04670927238491,7.35919000379705,7.10485040071135,8.16399969903541,7.19548076393823,7.11225475835718,8.25072407349065,6.95412724892254,8.3539859517861,7.20822995698328,7.16807212516829,7.07497055532038,7.0834144944249,6.97748870870196,7.1468926959405,7.04096067702407,7.09201576953757,7.17574358108584,7.09169945364667,7.18407659790612,7.19935907805547,7.1566661137308,7.20204454142913,7.5104767315172,7.2801537015774,7.08893917022342,7.19585220680644,7.22823566184921
"c95880_g4",9.19500235396182,9.38752257290294,9.24745490089748,9.50009587490844,9.30904572119209,9.48281498869162,9.53331635909129,9.38410341008655,9.36415768481983,9.53660289799969,9.1745084732539,9.48841768161943,9.34093282952625,9.52019741129159,9.27552038436988,9.5961312684614,9.26571488826306,9.27904112452085,9.42427788222797,9.47282701112411,9.49956568832538,9.72167634531616,9.25934373292911,9.56314708783127,9.2052586371462,9.1848908954355,9.4832124757656,9.48671129820406,9.15616096590814,9.35635005742477,8.87732569392766,9.36913349110697,9.20325855242778,9.12831054505994,9.1940703855311,9.23718306783922,9.37278902025692
"c95743_g4",9.38698681118245,9.38992893673547,9.15543494172421,9.24333327687121,9.42016066031017,9.30653716910166,9.32630568699395,9.46479884616376,9.17662178288404,9.48144433422626,9.16970825502643,9.2189566820703,9.23115556562403,9.3394462074517,9.03770239394144,9.39850856162217,8.94865170872724,9.17732124221735,9.21177700429094,9.2355684727391,9.24576211471878,9.42016132329787,9.0614116917725,9.07465785192188,8.94631880252727,8.96731993084607,9.28521991114932,9.41947479104599,9.01932449926441,9.15977064084393,8.98992845715342,9.19050323488143,8.94260247667173,9.17210860948206,8.99968034157525,9.02389760866682,8.94054216799795
"c88402_g2",10.334473638988,10.6709658391602,10.3561138309137,10.8237707408433,10.4548522776313,10.4948399503377,10.5277038516917,10.5016775685557,10.5056342094938,10.483745436637,10.4229876647313,10.450519075705,10.5061440195956,10.3960940403107,10.5376180612659,10.576239314012,10.277747332237,10.4319286139775,10.4611853073183,10.5095792170273,10.4947504365827,10.5679899534165,10.4399389815335,10.3940296603157,10.4889505847708,10.4455778181504,10.4225856446667,10.6122245282373,10.4456776063936,10.6444533768122,10.4495527328268,10.4894255173517,10.4276279714019,10.5757292375308,10.5073542778752,10.4158700555152,10.3698052383061
"c92984_g1",8.13881115611955,8.43664169673245,8.2584882573033,8.40030757227584,8.26949295557299,8.37818448623591,8.25865600119312,8.60326715550408,8.35501956007303,8.3993869258229,8.11974028162233,8.32884707284337,8.58369835107764,8.67312116024752,8.26609136674182,8.43400323827599,8.53072653131554,8.37790644282573,8.32508935788153,8.2243147780819,8.14026617418858,8.36800227490752,8.14105191471032,8.28981361325352,8.16426322861061,8.02429570948746,8.43805486342541,8.19881979922628,8.31873745954859,8.00652204822331,7.93000921757639,8.19038626114706,8.0986201386033,8.62712490664874,8.06410303898632,8.55442633233043,7.82472825041508
"c94760_g5",8.87681006504094,9.10872632711373,8.9969575776686,9.10514419440218,8.89183418639796,9.07918844776312,8.75381352486189,8.89162619543631,9.05019192034705,9.23171136352127,8.94871954700379,9.0961539459084,9.25591326796479,9.19263144928949,8.94186370872079,9.29891405955518,9.18864090507317,9.21312626934147,9.24950068191054,9.105580358957,9.085381200176,8.91135375292369,8.98260082573814,8.87884995305035,9.16039742437617,9.03161386245364,9.04078774083652,9.2704133942174,8.89727356187008,9.24615156719864,8.84998111139749,9.19372832396859,8.89891142627506,9.2291414235973,8.95252680499986,9.14827504032228,8.99149664850961
"c91384_g2",10.2194839826256,10.2212532113581,10.2849360407315,10.0571105359462,10.2754944811763,10.1294266032979,10.2697275007474,10.1242604312432,10.110057200693,10.2606764915371,10.2417562490036,10.306868081776,10.1913426069207,10.1648767909333,10.2312163978986,10.1528160997364,10.2889046426638,10.2363771355628,10.3068342954386,10.1759154788561,10.1235269090446,10.0171023091188,10.3304723092431,10.110258694392,10.2158956777616,10.2552536449713,10.0992112592338,10.2476404317014,10.2913296708251,10.3090322656809,10.2692791645626,10.2325778964845,10.312564278041,10.4169016230805,10.3381574588515,10.2708381063736,10.2455028947749
"c95485_g1",9.10315282995772,9.68603527436029,9.3730405755292,9.6387350077353,9.25242391910223,9.51414609162072,9.31640472315989,9.70912944299686,9.22181676319657,9.39341583285309,9.40387911532864,9.03398241637758,9.43043033716814,9.39189618164214,9.2278523429459,9.06849155250139,9.02431836770073,8.89705699028187,9.29384952854274,9.44328946439575,9.17293027775877,9.33737593810876,9.18407165479138,9.2782215774775,9.37620751158909,9.12125134147426,9.17362844137149,9.40262417538322,9.45576772873206,9.19679301845158,9.33456918661262,9.52254804930799,9.33479251336076,9.47013561950038,8.94698120157514,9.21790780312823,8.74747823443052
"c82173_g1",7.67840350811788,7.158989460839,7.37729724203094,7.45594006724036,7.48432720938466,7.28583689207139,7.47526627337582,7.67157691473872,7.39556241878137,7.18209143376051,7.36940308781266,7.60960749226346,7.35171851325989,7.43016735880664,7.9227869291648,7.34877550156194,7.57507113403778,7.54146180406653,7.35240931034675,7.31260379486538,7.18608208530595,7.2749124355866,7.71903035789538,7.31382983483502,7.34036119501456,7.40719594501548,7.34610770837619,7.27513235204733,7.58557030498377,7.48253342896411,7.42453029643387,7.5574676551728,7.48323974196999,7.53458472326253,7.56695887005538,7.55965525693004,8.19431567736713
"c96212_g5",10.3737998106386,10.4861189210914,10.0910182787978,10.562408097697,10.2278246354306,10.3955495991315,10.297915493233,10.5092425882189,9.99136766970199,10.3200494492323,10.2960713325173,10.3423984882866,10.1657089314255,10.446106382463,10.0515964069278,10.4040386577391,9.74956466970633,10.0812978421954,10.184417017417,10.0971790060634,10.0612092028231,10.1722714546494,10.0504582695254,10.3004189030069,10.0398019915765,10.1070392843179,10.2354366453059,10.4998078995804,9.94850506634814,10.2536978946782,10.00238628572,10.1925016559026,10.0749903747547,9.8503515268494,9.98091840374766,10.3133665997335,9.80236781909669
"c92619_g1",8.9115003470839,8.82262160673033,8.87445503161604,8.87352227072995,8.79825645542107,8.89907278026542,8.75976084376583,8.94381173652165,8.86043629008307,8.62228140121326,8.82804785088093,8.64477871993583,8.86151173650393,8.87534046972868,8.72367238962391,8.75223486819718,8.82452706155603,8.76594971125284,8.74792395858734,8.82158478683976,8.79440963238472,8.91135375292369,8.66996266935033,8.79522087947286,8.5913207453279,8.51130028406183,8.81959728000358,8.81440679114596,8.7497606324747,8.66989104328649,8.68118489243274,8.76949993231609,8.7189353892946,8.53433159301859,8.70012676928996,8.67944390645434,8.46739975211339
"c90217_g3",8.26075429135369,9.11751251747117,7.99850577214021,8.26396453904955,8.17694885997707,9.71183655420899,8.09277870141739,8.44044770038271,10.5805746895446,8.00989357611528,8.249414718824,8.17091747784109,8.18737202350141,8.08763521947448,7.87885380440047,8.32714638924895,8.02849273050003,8.02587696899218,8.22064445917169,8.05963120769745,8.3224817451829,8.0642795918144,8.09678902647309,7.97418929142133,7.9370590769617,7.9440905218577,8.80589677433001,8.23480868346306,8.04669392619834,8.15339874019975,8.20430676237667,8.11005040167735,8.15157427568996,8.28185182596869,8.14772169516107,8.26906216758396,8.46306692728954
"c93214_g3",9.45404994142522,9.64848236893202,9.3105852465556,9.36911910464808,9.25001439911694,9.52837587725692,9.20477673340878,9.54854595393807,9.61363468350827,9.54032885557665,9.30700984339248,9.37681140391879,9.36384558444702,9.38065892052982,9.40241253319022,9.37570018945488,9.09607434487665,9.36526350605916,9.45338946285176,9.40412370527507,9.17696549970398,9.23067035864945,9.25662675513984,9.58509403365518,9.32229893865332,9.58002625307922,9.51505210669072,9.66177040274924,9.39696307062881,9.4432988523719,9.24914252744951,9.26439701095933,9.1695708582518,9.14599485800376,9.15634324847825,9.28115472006615,9.2290036141327
"c88787_g1",10.573191999767,10.4152995870138,10.5910762577379,10.1876717718147,10.3261623837078,9.96739417631616,10.1543879619121,10.278495476374,9.97632909691537,10.379129565846,10.5294511374089,10.1727102986434,10.1582999196582,9.96122629205845,10.48514107862,10.3102582449023,9.92987788701123,9.97648237500363,10.1526235074408,10.0243936814057,10.1872030473954,9.79633919112465,10.2770876037626,9.96920007073325,10.1237757982337,10.208494012791,9.85655063106929,10.1794583474027,10.3113307678767,10.3623097833379,10.3173314326423,10.0849631785703,10.1767150663921,10.2734460323975,10.1150326890124,10.5777661224191,10.6599812361223
"c94239_g4",8.70341857963226,8.34711501273968,8.63310784651039,8.31372824932235,8.48405366345525,8.1722828754627,8.43238278903344,8.21614982629819,8.44882183498,8.12557475007293,8.72257528657973,8.42624375730634,8.31932614087119,8.21068609827127,8.45421133004385,8.32094665723045,7.88968794617184,8.22732166169024,8.46413236199455,8.18510135180492,8.62196111118864,8.27132083834037,8.37345637088716,8.1207195207193,8.46819965827471,8.44174211948122,7.87569096841816,8.41666013725719,8.30737149230923,8.34612664274855,8.5614509326436,8.29749887057559,8.85684497450342,8.15073814822373,8.81490104807796,8.47341884528162,8.20493663663737
"c89821_g4",7.36876327800536,7.20265634873984,7.29497678191108,7.21973439288528,7.40419920923239,7.28583689207139,7.20691802971881,7.21840160076157,7.17122498624054,7.25416007059116,7.20335167924031,7.04853327394265,7.11556700464437,7.12604504835777,7.32138623056332,7.36303590441876,7.3611431769771,7.287374157434,7.31606770672091,7.24319854810798,7.28465947375905,7.0834144944249,7.35053703236542,7.09271003182577,7.22978352774022,7.24880362520343,7.18669981391399,7.23270931520512,7.2247289240314,7.22264983582604,7.40980452167701,7.2425119664682,7.22185549180367,7.09133408438263,7.26891261517745,7.35207991551189,7.39109363742622
"c90554_g1",9.30956862956502,9.11166121053212,9.25190102703077,9.04958093870771,9.0999714578809,9.27300251528495,9.17432457577007,8.98860076097556,9.15223539192502,9.26828505402603,9.30700984339248,9.3290006368692,9.10425323702378,9.23831058606397,9.32665397195299,9.28058267851568,9.53766303488746,9.30636975164554,9.06553123497132,9.02986256807862,9.15257763455046,9.16053730439378,9.32690848615378,9.28721484777149,9.30305339655088,9.43398000989705,9.18833441495705,9.10595183620784,9.2314850373396,9.25494211617773,9.35713955448925,9.18240784978396,9.36265893398516,9.3481469748108,9.32854933600164,9.10686986389101,9.19636011757055
"c97131_g3",8.89584017637354,8.98594810305244,8.76542757606717,8.80194799128719,8.85388203281631,8.83470339090295,10.178427792576,8.90924152677844,8.86043629008307,8.87771280122832,9.06489317604174,8.97259522285198,8.78984273207349,8.91999019649254,9.30131965627125,9.26512164951793,8.84232780198769,9.45194637784459,9.02241248136638,8.8700739157719,10.0590484035059,8.85069485968685,8.92515741000151,9.13590499256291,9.23353891255646,9.41146756270171,8.88091643649975,9.04409620891297,9.22568348206472,9.07269830777384,8.97949102973925,9.05498536900607,9.06334091403372,8.71394911672638,9.77032882266668,9.03868767816807,9.29446696274296
"c95468_g4",8.46624908345486,8.2116194021393,8.1377023337923,8.17197509218782,9.29042420008387,7.80378175606334,8.08289493676372,8.13529712921307,8.10738883394483,8.24598915963793,8.04399460121665,8.3755811920921,8.36048954962367,8.21068609827127,8.40104269344259,8.14122062741458,8.26009898707857,8.24056023396094,8.25776012822245,8.27067305651644,8.14893952354839,8.119290429402,8.28488345958252,8.28045893874807,7.92350031366199,8.1194005625608,8.65153507973334,7.9582936702579,8.59356466609153,7.71865914094706,8.28746343364704,8.24017960904543,8.34832810675124,8.49250880570378,8.53775429819615,8.47897512853251,9.4255654782144
"c88656_g2",7.79469124837585,7.85748709364638,7.78198781362238,7.89336976103826,7.82865706166221,7.89493974913219,7.72183745417939,7.89429864108083,7.92291010093501,7.90131138257964,7.82466906292255,7.78824487695121,8.0574161877634,7.83417033821408,7.84097008685745,7.91460717130301,7.65664503631422,7.88547623102906,7.90897528008125,7.86407495719148,7.73116166308316,7.74465468592452,7.71461681902237,7.75854631003554,7.95711770078048,7.73009593303129,7.62502879978618,8.05399367289018,7.7817963493249,7.98404981927417,7.74953564942713,7.94857725788287,7.9309730013655,7.90764973620946,7.77712402265329,7.74348480216147,7.78072823134715
"c92314_g7",7.85226075979118,7.88752424371157,7.85434916561677,8.03288767224032,8.22918237235794,7.8543691192859,7.76781014434653,8.07108123981188,7.89139928575922,7.78194249880336,7.87696518151699,8.17091747784109,7.80138274604233,8.00255702005256,7.76955817302871,7.97323477835712,8.22547597177574,8.16599666177116,7.98193860568062,8.01485465151903,8.02648438048173,8.61433157227905,7.77491454051596,8.44353235147025,7.88892251061743,7.75687267628286,7.8643578300093,8.60691194479321,7.95966146291443,8.65644475648292,7.86304674059383,8.5694975450654,8.18231673898846,8.64935810962282,8.16778968186865,8.12461314013231,7.8029346805672
"c93050_g9",8.30059895579846,8.03404850495122,8.08069023539505,8.03288767224032,8.14455123066133,7.98708282676718,8.08784655101579,8.16622114316554,8.11805932426334,7.78890079711147,8.28681603853226,8.21712383908731,7.92189734260806,7.79745019194234,7.89367716704999,7.85298712717744,7.84282799566966,7.7363689105289,8.08850888524908,8.21570374798537,8.21627832964186,7.84979365344106,8.05756823943341,7.8348545920609,8.35690612030195,8.24394072155173,7.75715090982054,8.0590995738769,8.06523113287566,8.08211144008727,8.09110825217067,7.93203416035836,8.32587358372997,7.89073132062314,8.23249210148047,8.30752149962569,8.02938540515804
"c86810_g7",8.38142738735694,8.52500138462886,8.48251988968553,8.61441513346737,8.3788683636565,8.52238284971798,8.48796706178793,8.74193121190574,8.40700977373915,8.44951187591465,8.44300252626908,8.4207097170941,8.45180129799992,8.30820219790851,8.34563859829501,8.36974037915828,8.37760994798038,8.52894448459768,8.46760083791936,8.45203856399409,8.4380902778253,8.52670940291543,8.34193847262688,8.48836440392806,8.44124259615885,8.47199936063292,8.56228889682639,8.5347352051731,8.44453172953579,8.62914469178624,8.38525129059279,8.35835628773236,8.30762763318542,8.66812863188426,8.37005113167673,8.36316191903726,8.58729594178749
"c92865_g3",8.90838250395815,9.43721377676259,8.86861979542841,8.83544639762958,8.87298890162873,8.72161900636641,8.63557657997045,8.85570507092072,8.6995508391896,8.57087811011635,8.73250746675263,8.64477871993583,9.05655993942412,8.87534046972868,8.44470184793212,8.62493026005678,8.76969448475295,8.59598536777747,8.97791182936188,8.60512430618361,8.56971393790582,8.58072178531092,8.47818502612904,8.7596309357238,8.45927468372476,8.44174211948122,8.5457098628561,9.10827691640769,8.73326653071923,8.62223263966552,8.36890408612433,8.65068750575186,8.70195652449148,9.06691462130256,8.83914973140671,8.60583205028428,8.44118802664931
"c81126_g1",6.9611663965565,7.40590260264543,6.89083021816497,7.00060352168634,6.79930366343045,8.33953172200025,6.77565450175439,7.14330559951747,9.18625851622176,6.63385507226818,6.80199169968925,7.02883804765538,7.02766306131233,7.03428873882157,6.95611423747545,6.67868826791514,6.69098807366802,6.86013743216323,7.69784240694548,6.85669269145451,7.28465947375905,6.85050556529412,6.76407469018957,6.71549806300677,6.7894279112945,6.85085294212349,7.5525807185634,6.99674856386931,6.93012354406293,6.92139084448134,6.97192843393006,7.03825774881391,6.82663835302592,7.11581652095719,6.60917603949708,6.55562466612539,7.52154237086427
"c82821_g1",7.14795642371976,7.79503097053049,6.9742920590897,6.78980281920658,7.08479996755031,8.22844191197954,6.93375084395819,7.14330559951747,8.82973601103257,7.0756267387358,6.84233389961393,6.94449359575749,7.05056379205765,7.15449500571729,6.87445161391737,7.14042311487573,7.14452779599612,6.86013743216323,7.07335761476091,6.76559562742841,7.29396032535394,7.0834144944249,6.87387040054341,6.90329181082902,6.97270753511518,6.77428627556871,7.23953903790918,7.42813219948059,6.9853534020755,7.01560167551473,6.95955255154674,7.1331680894896,6.97163594317737,7.58021791292868,6.85630775873089,6.86352320572333,7.2532991991559
"c97608_g2",8.09349996108875,8.36246586389786,8.22106116240204,8.15367785281096,8.20854377739326,8.17864595249558,8.27582877202692,8.16622114316554,8.36821123210134,8.36487944939327,8.08243958123462,8.29876595172275,8.43275910062268,8.247475139872,8.10302157722787,8.26377805249412,7.92590059118491,8.62583511602335,8.52522300977391,8.33527395829579,8.20391959635706,8.86304233570707,8.1032082228449,8.12602651749482,8.21383834713893,8.27906185172576,8.30494592001669,8.39722263719006,8.35592476074754,8.32895832238517,8.20056643158355,8.19713816100366,8.04333692490529,8.29425849079247,8.07843154143482,8.35100036127177,8.13426482653247
"c79739_g1",6.97857880443307,6.83004971164844,7.11755418909203,6.91138458004706,7.25835938033886,6.83173818926351,6.88521501634313,6.86360589032148,6.88391036346871,6.86390915706265,6.88024663322679,6.98786324735032,6.8124760113263,6.80757691606279,6.82952711503396,6.71366340832173,6.87805051000324,7.00151138461245,6.94057828577258,6.8218745747951,7.05083098985986,6.83043416041459,6.70769765838011,6.76270035358615,6.76533240594903,6.89716465333021,6.72277800389917,6.8533516822665,6.8856494065321,7.15084518670253,7.05325993594872,6.9530384308386,7.06388651285105,6.43750475271124,7.20764539568615,7.00555275268912,7.01271598741982
"c96883_g1",9.40021793955128,9.42319393764885,9.42697730669226,9.5719247673264,9.4970947512777,9.46811697949264,9.33417659769467,9.55959154153018,9.32990052613723,9.27952161711073,9.45778428849883,9.39330576712472,9.54918079842265,9.44677779719868,9.29619755480052,9.52812364069959,8.96492858294534,9.37675234303855,9.39984446635602,9.45029523725732,9.40002203425425,9.62514964893249,9.40490343421397,9.28945419919528,9.39221325531315,9.36793816927353,9.44542683343249,9.37216122075965,9.13150625678698,9.31077726226885,9.2577511643262,9.33605100884044,9.27960054817666,9.29188449344413,9.34396649714478,9.29346922429953,9.4255654782144
"c93112_g5",7.0122207557783,6.80629908326586,7.02010550544392,6.77029142876488,7.11390032318098,7.0456211538603,6.97914451913011,6.93558428150738,6.80526745385159,7.0756267387358,6.80199169968925,6.96650180090541,6.8124760113263,6.89177778542375,6.89580063436389,7.0031513671373,6.97776372688224,7.20776051942898,7.15460300252348,6.85669269145451,7.10987831880016,6.86996377357169,7.07675165945757,6.92109323003707,7.11867730571169,7.02000500892489,6.96310217710275,6.88790890882415,6.9443348497529,6.95417391942183,7.11683981540256,6.9530384308386,6.95509302017261,6.76927601963,6.97128666944423,6.9837551656547,6.99607478583488
"c88178_g3",6.9433242841884,7.28408226134459,7.16846151933045,7.21973439288528,7.19561845233907,7.41684469695601,7.19576202978818,7.43211632576717,7.32295560730871,7.28816566597119,7.21539946815315,7.19098587072301,7.41388735331125,7.36556556604874,7.09635286374006,7.33430311716807,7.29971253158941,7.4550773272903,7.44594680445757,7.27357805190482,7.21679921089723,7.39361216607091,7.27266502777089,7.19783556461178,7.24273988017768,7.34432684642682,7.26982462075651,7.24350036327639,7.21473825896346,7.24535348740845,7.32466386497851,7.30375975392185,7.19745718626553,7.3570783596143,7.35387157490197,7.24554975384383,7.26557860729056
